Date,Ticker,Open,High,Low,Close,Volume
2020-01-10,XLU,53.71933526278275,53.97824171271673,53.69428062207738,53.78615188598633,10582900
2020-01-10,XLV,94.01899603788259,94.17393066957248,93.52684460190832,93.6908950805664,9300300
2020-01-10,TLT,117.69756931785324,118.3815121949586,117.66337804430438,118.35586547851562,8776000
2020-01-13,GLD,146.35000610351562,146.3800048828125,145.77999877929688,145.82000732421875,7593800
2020-01-13,XLP,53.887660963219616,54.23155289854804,53.861870215928775,54.22295379638672,9625700
2020-01-13,XLU,53.769443220210356,54.270561509914074,53.769443220210356,54.111873626708984,12671100
2020-01-13,XLV,93.84581321404877,93.86403795142735,93.04378570233823,93.36277770996094,7621700
2020-01-13,TLT,117.87710663197615,118.05663364289471,117.45818853129109,117.99679565429688,5966900
2020-01-14,GLD,145.4199981689453,145.80999755859375,145.0800018310547,145.69000244140625,6589700
2020-01-14,XLP,54.15417529623247,54.26593738326274,54.08539559997099,54.24014663696289,7512300
2020-01-14,XLU,54.1118809429955,54.287269819312044,53.86967543608657,54.27056884765625,11495000
2020-01-14,XLV,93.0802709801669,93.94609577108909,92.91622047950253,93.92786407470703,7294900
2020-01-14,TLT,118.13360152860335,118.68076638211717,118.09941024782279,118.60381317138672,13920300
2020-01-15,GLD,146.2100067138672,146.72999572753906,145.82000732421875,146.5399932861328,6510000
2020-01-15,XLP,54.19716611526383,54.73879151659284,54.17137208691716,54.62702941894531,12454300
2020-01-15,XLU,54.38750124891115,55.122465157090964,54.37914757609508,55.03059387207031,15885900
2020-01-15,XLV,94.037231093344,94.98507763474228,93.96431821630846,94.73899841308594,7521800
2020-01-15,TLT,119.27916553260476,119.4843392282443,118.85170293985831,119.39029693603516,6290500
2020-01-16,GLD,146.27000427246094,146.47000122070312,145.75999450683594,146.30999755859375,6069100
2020-01-16,XLP,54.69579877004669,54.81615995477948,54.6356181776803,54.77317428588867,8048600
2020-01-16,XLU,55.07234789938098,55.43147931470847,55.05564055616512,55.373016357421875,10898800
2020-01-16,XLV,95.13087905805213,95.29492952473797,94.75721279987258,95.23113250732422,5479900
2020-01-16,TLT,119.05689598637224,119.28772947660823,118.61234421014946,119.01416015625,6798600
2020-01-17,GLD,146.50999450683594,146.99000549316406,146.30999755859375,146.5800018310547,11121100
2020-01-17,XLP,54.76457818506894,54.98810562992065,54.69579849151685,54.86774444580078,14902700
2020-01-17,XLU,55.35631632351494,55.83237371627476,55.20598207464418,55.75720977783203,13258800
2020-01-17,XLV,94.9941761302751,95.37695823475758,94.9941761302751,95.23113250732422,6533400
2020-01-17,TLT,117.62062642839601,118.0993825176789,117.43254181544557,117.99679565429688,9693100
2020-01-21,GLD,145.77000427246094,146.86000061035156,145.5500030517578,146.74000549316406,6086100
2020-01-21,XLP,54.790372171436765,55.08267932713178,54.601231282576315,55.056888580322266,11300300
2020-01-21,XLU,55.88248036543631,56.29172105445921,55.656975842516566,56.266666412353516,23876500
2020-01-21,XLV,95.01239767512068,95.55011438190753,94.97594124448804,95.33138275146484,6644800
2020-01-21,TLT,118.67215072363828,119.39028467487175,118.6379594595841,119.23640441894531,6794900
2020-01-22,GLD,146.67999267578125,146.80999755859375,146.3800048828125,146.7899932861328,4778200
2020-01-22,XLP,55.07408184154485,55.228832886136864,55.0568901962316,55.09987258911133,8046500
2020-01-22,XLU,56.375241932406595,56.600740096462985,56.29172432986662,56.44205856323242,10841600
2020-01-22,XLV,95.54099721114906,95.76884466784644,95.32225864630574,95.44985961914062,9431500
2020-01-22,TLT,119.45018581384363,119.80925294012246,119.33904133006905,119.6553726196289,6317000
2020-01-23,GLD,147.0,147.6199951171875,146.6199951171875,147.1199951171875,8419800
2020-01-23,XLP,54.919340848749215,55.19444984244113,54.71300500398404,55.04829788208008,14563100
2020-01-23,XLU,56.43369921758684,56.95986579547449,56.375236264488215,56.94316482543945,12969300
2020-01-23,XLV,95.285811773952,95.42251468902104,94.31062491079398,94.9668197631836,8522600
2020-01-23,TLT,120.41626966972895,120.86937917038126,120.3564186192023,120.49320983886719,9747400
2020-01-24,GLD,146.89999389648438,148.3800048828125,146.88999938964844,147.97999572753906,9919900
2020-01-24,XLP,55.091280895529806,55.160060596229734,54.4980674555812,54.670013427734375,11935100
2020-01-24,XLU,56.79282600315488,57.30229156970656,56.70095474544992,57.0934944152832,14401500
2020-01-24,XLV,95.07619003140292,95.12176230579885,93.14404102267234,93.3810043334961,15962700
2020-01-24,TLT,120.90351967719705,121.86958932331058,120.80093282809587,121.4677734375,8585000
2020-01-27,GLD,149.24000549316406,149.32000732421875,148.4600067138672,148.99000549316406,9988100
2020-01-27,XLP,54.20576258202508,54.75598709253598,54.171372730218955,54.498069763183594,8748400
2020-01-27,XLU,57.06009124862261,57.46098462491973,56.792831121752556,56.95151901245117,11272200
2020-01-27,XLV,92.25088933748,93.02556938319744,92.12329530422554,92.67012786865234,11762300
2020-01-27,TLT,123.06648340082553,123.3571548461914,122.68176965900322,123.3571548461914,10935200
2020-01-28,GLD,148.36000061035156,148.55999755859375,147.52999877929688,147.66000366210938,7543100
2020-01-28,XLP,54.53245890352536,54.73019562943562,54.48087412648918,54.56684875488281,7899500
2020-01-28,XLU,57.009993945279085,57.42758837950941,56.86800699493189,57.18538284301758,17528400
2020-01-28,XLV,92.94354115421876,93.49037368055983,92.6883461521303,93.12581634521484,8079900
2020-01-28,TLT,123.04941173322172,123.1862029338026,122.10045702264983,122.39112854003906,10612900
2020-01-29,GLD,147.6999969482422,148.55999755859375,147.61000061035156,148.4600067138672,5013100
2020-01-29,XLP,54.60983069238342,54.6528163638404,54.29173278808594,54.29173278808594,8300800
2020-01-29,XLU,57.2187827036238,57.419226218266466,56.99327817416441,57.33570861816406,10799800
2020-01-29,XLV,93.21695400139272,93.54505490808151,92.85239666581043,92.8706283569336,6435700
2020-01-29,TLT,122.63045500811228,123.70765590779945,122.62189740847322,123.58796691894531,9566800
2020-01-30,GLD,148.69000244140625,149.30999755859375,148.00999450683594,148.47000122070312,9119500
2020-01-30,XLP,54.31752309353925,54.97951292330485,54.283133244814586,54.936527252197266,13824800
2020-01-30,XLU,57.30229544569723,57.90363231062897,57.16031490036166,57.87022399902344,14404300
2020-01-30,XLV,92.18711217918953,92.2509092095595,91.4033161184414,92.19622802734375,10989400
2020-01-30,TLT,123.87874067055418,124.53703717573934,123.35723542140555,123.60517120361328,14711800
2020-01-31,GLD,148.8800048828125,149.67999267578125,148.80999755859375,149.3300018310547,14788300
2020-01-31,XLP,54.96231115198189,55.20303350387345,54.16276530651799,54.3175163269043,15280000
2020-01-31,XLU,57.76165089487573,57.99550270060659,57.310648252973145,57.6113166809082,20474500
2020-01-31,XLV,91.83162497019487,91.90453085914785,90.05441094412143,90.35517120361328,14476700
2020-01-31,TLT,124.10948220797627,124.81052709121101,124.0410866307005,124.73357391357422,14538100
2020-02-03,GLD,148.66000366210938,148.77999877929688,147.67999267578125,148.36000061035156,9105300
2020-02-03,XLP,54.51525301304323,54.72158880009033,54.27453066115167,54.3175163269043,21797600
2020-02-03,XLU,57.7031841228074,57.86187201456279,57.5695572444745,57.7950553894043,13547900
2020-02-03,XLV,90.98406974063572,91.83166275949714,90.98406974063572,91.17546081542969,11850600
2020-02-03,TLT,124.12731225062424,124.82095020850367,123.41654371926164,124.63255310058594,15309000
2020-02-04,GLD,146.97000122070312,147.02999877929688,145.8000030517578,146.42999267578125,10525600
2020-02-04,XLP,54.74738470828205,55.01390110844418,54.53245307964702,54.64421844482422,14290900
2020-02-04,XLU,57.76165445547993,57.937043320589574,57.16031756254158,57.218780517578125,20692100
2020-02-04,XLV,92.31468444012307,93.15316148508337,92.29645274811998,92.77949523925781,9575100
2020-02-04,TLT,123.30521404213259,123.43366066207454,122.50880579809986,122.95410919189453,11388300
2020-02-05,GLD,146.3800048828125,146.80999755859375,146.16000366210938,146.61000061035156,6160700
2020-02-05,XLP,54.82477003334824,55.10847812850874,54.7559903256748,55.08268737792969,20911400
2020-02-05,XLU,57.09350149900694,57.59461345740045,56.9682219164125,57.452632904052734,16305100
2020-02-05,XLV,93.21695866351106,94.8939197097194,93.20784281749356,94.5658187866211,14131000
2020-02-05,TLT,121.85804310153452,122.20057628799141,121.51549684827414,121.60969543457031,10782600
2020-02-06,GLD,147.27999877929688,147.6300048828125,147.0,147.39999389648438,4819800
2020-02-06,XLP,55.14286387187131,55.46955762017674,55.03110177462843,55.17725372314453,9628500
2020-02-06,XLU,57.51110326831557,57.79506441159121,57.327360706438355,57.46934127807617,14954100
2020-02-06,XLV,95.00329158007973,95.00329158007973,94.23772731827769,94.6478500366211,6166500
2020-02-06,TLT,121.75521609123656,122.35466848907109,121.6010801490259,122.15769958496094,6683100
2020-02-07,GLD,147.8300018310547,148.17999267578125,147.33999633789062,147.7899932861328,6379300
2020-02-07,XLP,55.17725682313037,55.357798633062956,55.013909939800456,55.246036529541016,14849000
2020-02-07,XLU,57.60297458815236,57.68649219670247,57.26889778196682,57.28559875488281,10696400
2020-02-07,XLV,94.65696168049035,94.73898343917547,93.76379646136009,93.90962219238281,6057200
2020-02-07,TLT,123.50218155102758,123.94748498689775,123.20245532044598,123.6820068359375,11374800
2020-02-10,GLD,148.2100067138672,148.4499969482422,147.91000366210938,148.1699981689453,5793600
2020-02-10,XLP,55.27182069330878,55.58132277608178,55.25462248915859,55.478153228759766,7394100
2020-02-10,XLU,57.37745557070542,57.50273513793945,57.16865841597654,57.50273513793945,8139800
2020-02-10,XLV,93.56328750815078,94.41087341308594,93.49037464965542,94.41087341308594,4010100
2020-02-10,TLT,124.2557683932063,124.38421502365414,123.8960916943551,124.02455139160156,6699300
2020-02-11,GLD,148.02999877929688,148.16000366210938,147.00999450683594,147.66000366210938,5179400
2020-02-11,XLP,55.56413161341957,55.56413161341957,55.2288387411236,55.271827697753906,8375700
2020-02-11,XLU,57.602971788226,57.90364026197978,57.56956347203283,57.711544036865234,10269700
2020-02-11,XLV,94.73898879879675,95.05798086511675,94.54759773101712,94.9759521484375,10277100
2020-02-11,TLT,123.81903038120466,123.93035951145133,123.26241086356998,123.39942932128906,7784100
2020-02-12,GLD,147.4199981689453,147.80999755859375,147.16000366210938,147.5399932861328,5040600
2020-02-12,XLP,55.3406069860572,55.357798633062956,55.13426786682526,55.246036529541016,8479000
2020-02-12,XLU,57.6196664629671,57.92868857499176,57.435923929978614,57.753299713134766,8047400
2020-02-12,XLV,95.33139236243868,95.55012401493312,94.71164688590954,95.09442901611328,4705700
2020-02-12,TLT,122.77428436279297,122.9284333904778,122.44888186754541,122.77428436279297,5595500
2020-02-13,GLD,148.24000549316406,148.5800018310547,147.9499969482422,148.3800048828125,7082100
2020-02-13,XLP,55.125668470957955,55.66729383343323,55.04828967106548,55.572723388671875,7950900
2020-02-13,XLU,57.8034133813203,58.42980495203939,57.71154210785606,58.39639663696289,13587600
2020-02-13,XLV,94.74810349281239,95.03974801445419,94.45645897117058,94.6478500366211,4778500
2020-02-13,TLT,122.83419708830222,123.48501494559308,122.68861992549222,123.2452392578125,7883400
2020-02-14,GLD,148.74000549316406,149.1300048828125,148.6300048828125,149.0,5345400
2020-02-14,XLP,55.63291096733363,55.71888232085484,55.52114886367545,55.701690673828125,5421200
2020-02-14,XLU,58.50497549365344,58.839045901818,58.42145151962771,58.788936614990234,10554100
2020-02-14,XLV,94.7480971163641,94.78455354828507,94.25594571546098,94.72075653076172,5114200
2020-02-14,TLT,123.96459242117803,124.2386293030784,123.69912735858561,123.7847671508789,7137400
2020-02-18,GLD,149.8800048828125,151.08999633789062,149.47000122070312,150.91000366210938,11524900
2020-02-18,XLP,55.62430941313465,55.74467061459938,55.39218611293654,55.50394821166992,6902300
2020-02-18,XLU,59.014443787307144,59.38192252710937,58.84740220377443,59.28170394897461,15034800
2020-02-18,XLV,94.72076172060545,94.83923991582512,94.07367566359875,94.383544921875,8409300
2020-02-18,TLT,124.46128656615134,125.06929779021299,124.101622923799,124.63255310058594,6909200
2020-02-19,GLD,151.0,151.82000732421875,150.82000732421875,151.7899932861328,9269800
2020-02-19,XLP,55.51254343156306,55.65869537180566,55.41797298571359,55.443763732910156,4971300
2020-02-19,XLU,59.04785545057863,59.131379442084445,58.638614654541016,58.638614654541016,11195500
2020-02-19,XLV,94.62960811480697,94.95770901125202,94.53847052209504,94.82099914550781,6427900
2020-02-19,TLT,124.27287281913257,124.70104563128977,124.15298495440044,124.62397766113281,5707700
2020-02-20,GLD,152.0,152.8300018310547,151.9499969482422,152.41000366210938,8457300
2020-02-20,XLP,55.34918455140688,55.52972631248138,54.970906107308494,55.48674392700195,13397700
2020-02-20,XLU,58.6553070119783,58.88080516425342,58.37133953179688,58.84739685058594,14405100
2020-02-20,XLV,94.60227084520723,94.6934084411107,93.35366422593569,94.21037292480469,8080900
2020-02-20,TLT,125.09498650845333,125.83144436305831,125.02647728165299,125.60022735595703,9332900
2020-02-21,GLD,154.42999267578125,155.22000122070312,154.17999267578125,154.6999969482422,16344500
2020-02-21,XLP,55.33200023442902,55.701682906292824,55.31480203060675,55.581321716308594,10027800
2020-02-21,XLU,58.73882293701172,59.12300897526796,58.68035998275499,58.73882293701172,11728600
2020-02-21,XLV,93.84582948826339,94.35620566360198,93.51772853173033,94.26506805419922,6510800
2020-02-21,TLT,126.567953320997,127.49280865602465,126.4394935688296,126.77346801757812,13860300
2020-02-24,GLD,158.5,158.52999877929688,155.36000061035156,156.08999633789062,27171000
2020-02-24,XLP,54.82476485864388,55.24603232938941,54.2401505169871,54.300331115722656,19892700
2020-02-24,XLU,58.488269515555324,58.8139926315095,58.02891950761251,58.05397415161133,20442100
2020-02-24,XLV,91.98657299136072,92.60631833483707,90.85645158385174,91.29391479492188,16284500
2020-02-24,TLT,129.16262139698736,129.27395051755104,128.4518529095388,128.6659393310547,15929300
2020-02-25,GLD,155.1199951171875,156.0800018310547,152.91000366210938,153.3000030517578,28091500
2020-02-25,XLP,54.33471759302125,54.601230719562146,53.13969823575397,53.32024002075195,25721400
2020-02-25,XLU,58.11242854327361,58.21264710449228,56.734365978662765,56.834590911865234,28138300
2020-02-25,XLV,91.62203517708441,91.82254208872295,88.21343853929075,88.52330780029297,20301600
2020-02-25,TLT,128.63171632072763,129.9590419393566,128.5717658389569,129.35104370117188,20802900
2020-02-26,GLD,153.82000732421875,155.27999877929688,152.89999389648438,153.97000122070312,17912500
2020-02-26,XLP,53.483589841496084,53.97363373052365,52.993545952468516,53.01933670043945,26066400
2020-02-26,XLU,56.83459062265456,57.344056212869624,56.24995473992421,56.25830841064453,26192300
2020-02-26,XLV,89.01546629814754,90.0635662673174,88.32281485268513,88.51420593261719,13721600
2020-02-26,TLT,128.40903301187598,129.92476853491203,128.09218928940786,128.6659393310547,22589500
2020-02-27,GLD,155.5800018310547,156.27000427246094,153.89999389648438,154.0,27878500
2020-02-27,XLP,52.54648283291455,53.019331752636006,50.852823855745115,50.861419677734375,39092300
2020-02-27,XLU,56.032815876339576,56.34183803917523,53.71099193477505,53.727699279785156,43603100
2020-02-27,XLV,87.55723449651938,88.71469670365988,85.48838231566542,85.50660705566406,22047900
2020-02-27,TLT,130.76399482354944,131.0894103934388,129.16263243513464,130.06179809570312,30687900
2020-02-28,GLD,152.7100067138672,152.77000427246094,147.0500030517578,148.3800048828125,42699600
2020-02-28,XLP,49.700790196721336,49.86413705123449,48.17907389660624,49.85554122924805,50978800
2020-02-28,XLU,52.49996982162987,52.55843278424699,50.69596209489137,51.93204116821289,90263100
2020-02-28,XLV,83.25547056823585,84.44939613139492,82.00687078648608,84.40382385253906,27750600
2020-02-28,TLT,132.26258092632594,133.57278870465143,132.0142464411651,132.99903869628906,44935200
2020-03-02,GLD,150.0,150.72999572753906,149.0399932861328,149.1999969482422,16295400
2020-03-02,XLP,49.95871002370627,52.56368040397006,49.95871002370627,52.520694732666016,27103100
2020-03-02,XLU,52.19929925791851,55.063997056072466,52.07401966530255,54.988826751708984,42175800
2020-03-02,XLV,84.43118633832789,88.49598573654507,84.13954175672256,88.3592758178711,22359400
2020-03-02,TLT,133.1868889203101,134.21601871496298,131.86616166352778,132.02053833007812,28152400
2020-03-03,GLD,150.83999633789062,155.24000549316406,150.74000549316406,153.88999938964844,28687700
2020-03-03,XLP,52.59806754778006,53.47498897158858,51.42883898270204,51.8071174621582,35237500
2020-03-03,XLU,55.022229837252624,56.158086990884875,54.09516986080301,54.312320709228516,63279000
2020-03-03,XLV,88.57798047911973,90.12734042060902,85.00532703369238,86.16279602050781,33385500
2020-03-03,TLT,131.9090393081711,136.960363496108,130.6655069794644,134.07022094726562,38608000
2020-03-04,GLD,154.39999389648438,154.9600067138672,153.6999969482422,154.16000366210938,12315500
2020-03-04,XLP,52.537893597240554,54.37770801564304,52.46911389431868,54.3519172668457,26214300
2020-03-04,XLU,55.03059426104181,57.46934423777135,54.997185941526766,57.39418029785156,31428200
2020-03-04,XLV,88.75115439122384,91.27570854796471,88.56887917524675,91.1298828125,26418700
2020-03-04,TLT,134.13880704474974,134.9449626815834,132.23491145999984,132.6465606689453,23463700
2020-03-05,GLD,156.05999755859375,157.6199951171875,155.72000122070312,157.49000549316406,17973500
2020-03-05,XLP,53.15689565722521,54.04241297918417,52.78721296794986,53.32883834838867,16556300
2020-03-05,XLU,56.4504036571636,57.277245094357035,55.84071944766048,56.508872985839844,33535100
2020-03-05,XLV,89.17949233997773,90.40075831237988,88.00379863983669,89.01544189453125,17873000
2020-03-05,TLT,134.75636230107972,136.2057263576372,134.48192061851512,135.9484405517578,17786200
2020-03-06,GLD,158.3300018310547,159.25,154.5399932861328,157.5500030517578,26973400
2020-03-06,XLP,51.91888683644248,53.2084766864469,51.53200922552184,52.90757369995117,24800200
2020-03-06,XLU,55.01388629972057,56.275016748308346,53.96154667060791,56.04951858520508,35498900
2020-03-06,XLV,86.57292880776639,88.86051951346217,86.21748728598081,88.54153442382812,17917700
2020-03-06,TLT,143.47818346437822,145.21913105538522,140.74240493962645,143.02365112304688,76288300
2020-03-09,GLD,158.60000610351562,159.3699951171875,156.3300018310547,157.80999755859375,24868700
2020-03-09,XLP,49.98450756467798,52.0134630101396,49.864146356828044,50.603511810302734,19126300
2020-03-09,XLU,53.07624667745539,54.496068249900304,52.165890773887085,53.00107955932617,37169700
2020-03-09,XLV,83.29190946724049,85.9258253128537,82.0341941038049,83.93899536132812,21968500
2020-03-09,TLT,153.59800202055112,154.11256032228206,146.08532780599617,146.90005493164062,41552800
2020-03-10,GLD,156.17999267578125,156.41000366210938,154.38999938964844,154.47999572753906,18811500
2020-03-10,XLP,51.66956844133494,52.14242070501645,49.769573402239935,52.05644607543945,28174800
2020-03-10,XLU,53.869679316492046,54.487717264029314,51.10520315344809,53.49384689331055,40808400
2020-03-10,XLV,86.36332049161334,86.96483429080682,82.88181088329061,86.81901550292969,26473200
2020-03-10,TLT,145.4850364827123,148.30656911053026,138.95862042273902,139.37026977539062,37728300
2020-03-11,GLD,156.25,156.5,153.61000061035156,153.92999267578125,18159900
2020-03-11,XLP,50.76685135171911,51.03336775883223,48.892647238773044,49.503055572509766,17759800
2020-03-11,XLU,52.29952040387818,52.332928719647576,50.08627205302894,50.804534912109375,32153900
2020-03-11,XLV,84.76839571711668,85.36990957141113,82.4352323171695,83.5015640258789,23217900
2020-03-11,TLT,141.87452013861298,143.24670238007639,133.46994643947352,134.24179077148438,29519300
2020-03-12,GLD,151.52999877929688,151.5500030517578,146.85000610351562,147.7899932861328,32893400
2020-03-12,XLP,46.330663240655326,48.755091848549284,44.6284050657253,44.851932525634766,26713800
2020-03-12,XLU,48.02334924011215,48.89194623448442,45.108539336571475,45.67646789550781,38883200
2020-03-12,XLV,78.38867508290333,81.77904782741075,75.55425093108963,77.26766204833984,20652200
2020-03-12,TLT,140.22784106188587,142.6720354006759,133.49560874892134,135.0736083984375,24361800
2020-03-13,GLD,149.4199981689453,149.60000610351562,141.5800018310547,143.27999877929688,35177200
2020-03-13,XLP,47.08723117808412,48.68632334531062,45.359178695592114,48.66912841796875,24835800
2020-03-13,XLU,48.248849757931055,48.248849757931055,44.80787333604789,48.16532897949219,27138600
2020-03-13,XLV,80.85851121117497,82.84534142635859,76.7025755862728,82.6266098022461,29162800
2020-03-13,TLT,132.92960320012307,135.67395368122914,130.51972022943158,132.02053833007812,19812900
2020-03-16,GLD,137.55999755859375,142.9600067138672,136.1199951171875,141.63999938964844,24496000
2020-03-16,XLP,44.14695772314201,47.77500487052174,43.656913844323,45.36777114868164,27436800
2020-03-16,XLU,43.813992306373216,47.19650543085228,42.527801123714696,42.69483947753906,28146700
2020-03-16,XLV,75.2078980952405,79.33650054573847,73.52182802279654,74.47879028320312,21474800
2020-03-16,TLT,137.5435890673218,142.4919926940665,135.33952359444294,140.57095336914062,30496700
2020-03-17,GLD,140.17999267578125,146.1999969482422,139.92999267578125,143.55999755859375,24490300
2020-03-17,XLP,46.24468802860103,49.391286806208456,46.14151848995432,49.19355010986328,32318100
2020-03-17,XLU,43.93927645891275,48.56622245750469,43.463219171670495,48.156978607177734,38973000
2020-03-17,XLV,76.0190290362391,79.79218237509531,75.05295108843474,79.15420532226562,27899700
2020-03-17,TLT,140.21928385627453,142.04599798030105,130.96567448994088,131.1972198486328,18570900
2020-03-18,GLD,141.75,142.8800048828125,138.5,140.6999969482422,21953400
2020-03-18,XLP,47.070029596576774,49.00441437451829,45.82342541709515,47.92975616455078,35524900
2020-03-18,XLU,45.27558184371828,46.77892097215424,43.6219084838395,46.06066131591797,42846400
2020-03-18,XLV,75.09852195868922,77.74155380624387,72.83827216367183,76.52940368652344,28931000
2020-03-18,TLT,131.0771459595288,132.1920418889057,119.21639476831528,123.7960433959961,47061000
2020-03-19,GLD,139.0800018310547,140.5,137.85000610351562,138.0399932861328,20828900
2020-03-19,XLP,47.42251485082923,47.66323722766302,45.900798512423364,46.33066177368164,26807900
2020-03-19,XLU,45.6347138355818,45.83516054200996,43.24607344610718,43.379703521728516,32729500
2020-03-19,XLV,75.67272095339753,76.7937338664338,74.12336052250186,74.96183776855469,27121100
2020-03-19,TLT,126.02587263044738,131.600341423301,124.5679372556901,127.16649627685547,21175300
2020-03-20,GLD,140.7100067138672,141.1699981689453,139.13999938964844,140.11000061035156,20056000
2020-03-20,XLP,46.459631554694546,46.476826482209034,42.951945052068766,43.33022689819336,26903700
2020-03-20,XLU,43.78058300966501,43.78058300966501,39.654752649136874,39.938716888427734,28179200
2020-03-20,XLV,75.60890674120377,76.38358678061105,71.67170257470653,72.08182525634766,22004900
2020-03-20,TLT,131.47166323639104,136.7288055419922,130.45110487296932,136.7288055419922,20863100
2020-03-23,GLD,142.67999267578125,146.92999267578125,142.27999877929688,146.3000030517578,28275200
2020-03-23,XLP,43.241158100560455,43.75130188647662,41.20923130659789,42.047943115234375,31822200
2020-03-23,XLU,39.807137118179426,39.807137118179426,36.643823523406745,37.90071487426758,32009000
2020-03-23,XLV,71.61659605555656,71.71733607582314,67.3489097829302,68.3379898071289,33633000
2020-03-23,TLT,135.07362411682865,142.9550649765318,134.276052808131,142.36331176757812,19971800
2020-03-24,GLD,153.5,155.66000366210938,152.0500030517578,153.39999389648438,20743500
2020-03-24,XLP,43.88100137481359,44.44302537187218,43.05958295541221,44.19227600097656,28041800
2020-03-24,XLU,39.35161375192437,42.15219984782735,39.08167797529914,41.97505187988281,27451400
2020-03-24,XLV,71.57082068728583,73.75045412726988,71.03964722294538,73.60392761230469,16775800
2020-03-24,TLT,138.28965121430585,141.89161160545973,137.56926175329383,139.71328735351562,11948600
2020-03-25,GLD,152.5800018310547,152.8800048828125,151.00999450683594,151.3000030517578,16457200
2020-03-25,XLP,44.09716648155743,45.48925402959826,43.30168976746509,44.07122802734375,25526400
2020-03-25,XLU,42.034102483287455,44.85155669163155,40.76877734967213,43.04636001586914,30627500
2020-03-25,XLV,73.11851754795954,77.01072338253509,72.23018467370257,74.58382415771484,16851800
2020-03-25,TLT,140.2964282495618,142.94644022593516,138.6069353643058,139.39593505859375,10750600
2020-03-26,GLD,153.30999755859375,154.80999755859375,152.0800018310547,153.24000549316406,12778200
2020-03-26,XLP,44.6073036489428,46.79486758470079,44.425727899778906,46.48359298706055,25754100
2020-03-26,XLU,43.510322449616275,47.221941534434215,43.07167594344994,46.71581268310547,30897200
2020-03-26,XLV,75.25238419073347,79.95966443205326,75.10585768238312,79.53839111328125,18822500
2020-03-26,TLT,140.64802641842564,142.0888047979747,139.16436492579956,140.08200073242188,10576200
2020-03-27,GLD,153.0,153.5500030517578,152.0,152.25,9824600
2020-03-27,XLP,45.47195277507986,47.547114511688356,45.39413412749758,46.26742935180664,26004700
2020-03-27,XLU,45.30707726416263,48.66440643647989,45.07931834013028,46.9688720703125,25093100
